year,new_fraction,chaperoned_fraction,established_fraction
1990,,,
1991,,,
1992,,,
1993,,,
1994,,,
1995,,,
1996,0.941,0.000,0.059
1997,,,
1998,,,
1999,0.877,0.012,0.111
2000,0.676,0.070,0.254
2001,0.685,0.045,0.270
2002,0.712,0.036,0.252
2003,0.652,0.073,0.274
2004,0.598,0.089,0.312
2005,0.639,0.082,0.279
2006,0.541,0.107,0.352
2007,0.587,0.134,0.279
2008,0.486,0.137,0.377
2009,0.473,0.173,0.353
2010,0.497,0.127,0.376
2011,0.452,0.145,0.403
2012,0.452,0.118,0.430
