year,new_fraction,chaperoned_fraction,established_fraction
1990,,,
1991,,,
1992,,,
1993,,,
1994,,,
1995,,,
1996,,,
1997,0.710,0.064,0.226
1998,0.448,0.118,0.434
1999,0.322,0.116,0.562
2000,0.273,0.124,0.603
2001,0.238,0.118,0.644
2002,0.217,0.131,0.652
2003,0.216,0.126,0.657
2004,0.195,0.134,0.671
2005,0.166,0.140,0.694
2006,0.168,0.132,0.700
2007,0.187,0.124,0.688
2008,0.192,0.126,0.682
2009,0.155,0.141,0.704
2010,0.162,0.121,0.716
2011,0.185,0.133,0.682
2012,0.177,0.141,0.682
