year,new_fraction,chaperoned_fraction,established_fraction
1990,,,
1991,,,
1992,,,
1993,,,
1994,,,
1995,,,
1996,,,
1997,,,
1998,,,
1999,,,
2000,,,
2001,0.901,0.030,0.069
2002,0.858,0.056,0.086
2003,0.794,0.071,0.135
2004,0.734,0.064,0.202
2005,0.601,0.127,0.272
2006,0.642,0.106,0.252
2007,0.695,0.101,0.204
2008,0.552,0.132,0.316
2009,0.557,0.129,0.314
2010,0.548,0.118,0.335
2011,0.496,0.147,0.357
2012,0.543,0.152,0.304
