year,new_fraction,chaperoned_fraction,established_fraction
1990,,,
1991,,,
1992,,,
1993,,,
1994,,,
1995,,,
1996,,,
1997,0.471,0.044,0.485
1998,0.377,0.058,0.565
1999,0.618,0.088,0.294
2000,0.618,0.065,0.317
2001,0.710,0.086,0.204
2002,0.687,0.111,0.202
2003,0.791,0.058,0.151
2004,0.778,0.037,0.185
2005,0.706,0.077,0.217
2006,0.686,0.124,0.190
2007,0.720,0.069,0.211
2008,0.727,0.080,0.193
2009,0.700,0.117,0.184
2010,0.630,0.125,0.245
2011,0.577,0.161,0.262
2012,0.484,0.210,0.305
