year,new_fraction,chaperoned_fraction,established_fraction
1990,0.603,0.184,0.213
1991,0.500,0.168,0.332
1992,0.402,0.184,0.414
1993,0.348,0.191,0.461
1994,0.352,0.162,0.486
1995,0.331,0.203,0.467
1996,0.285,0.213,0.502
1997,0.357,0.163,0.481
1998,,,
1999,,,
2000,,,
2001,0.111,0.556,0.333
2002,,,
2003,,,
2004,,,
2005,,,
2006,,,
2007,,,
2008,,,
2009,,,
2010,,,
2011,,,
2012,,,
