year,new_fraction,chaperoned_fraction,established_fraction
1990,,,
1991,,,
1992,,,
1993,,,
1994,,,
1995,,,
1996,,,
1997,0.838,0.029,0.132
1998,0.571,0.143,0.286
1999,0.797,0.047,0.156
2000,0.421,0.153,0.427
2001,0.439,0.153,0.408
2002,0.317,0.141,0.543
2003,0.497,0.141,0.361
2004,0.246,0.145,0.609
2005,0.394,0.155,0.451
2006,0.235,0.147,0.618
2007,0.535,0.182,0.284
2008,0.322,0.184,0.494
2009,0.491,0.194,0.314
2010,0.309,0.175,0.516
2011,0.451,0.174,0.374
2012,0.469,0.185,0.345
