year,new_fraction,chaperoned_fraction,established_fraction
1990,,,
1991,,,
1992,,,
1993,,,
1994,,,
1995,,,
1996,,,
1997,0.881,0.044,0.075
1998,0.726,0.073,0.202
1999,0.571,0.116,0.313
2000,0.471,0.107,0.421
2001,0.446,0.112,0.442
2002,0.480,0.085,0.435
2003,0.439,0.096,0.465
2004,0.420,0.133,0.447
2005,0.410,0.123,0.467
2006,0.390,0.095,0.515
2007,0.437,0.123,0.441
2008,0.385,0.111,0.504
2009,0.363,0.121,0.516
2010,0.325,0.142,0.533
2011,0.354,0.118,0.528
2012,0.342,0.120,0.538
