year,new_fraction,chaperoned_fraction,established_fraction
1990,,,
1991,,,
1992,,,
1993,,,
1994,,,
1995,,,
1996,,,
1997,0.793,0.064,0.143
1998,0.683,0.088,0.229
1999,0.504,0.131,0.365
2000,0.477,0.152,0.371
2001,0.493,0.133,0.374
2002,0.464,0.106,0.430
2003,0.469,0.109,0.422
2004,0.423,0.152,0.426
2005,0.424,0.132,0.444
2006,0.398,0.155,0.447
2007,0.445,0.117,0.438
2008,0.442,0.120,0.439
2009,0.404,0.151,0.446
2010,0.398,0.129,0.473
2011,0.380,0.141,0.479
2012,0.390,0.205,0.405
