year,new_fraction,chaperoned_fraction,established_fraction
1990,,,
1991,,,
1992,,,
1993,,,
1994,,,
1995,,,
1996,,,
1997,0.776,0.109,0.114
1998,0.573,0.213,0.213
1999,0.658,0.126,0.216
2000,0.640,0.151,0.209
2001,0.517,0.161,0.322
2002,0.527,0.213,0.261
2003,0.500,0.188,0.312
2004,0.450,0.219,0.331
2005,0.484,0.167,0.349
2006,0.422,0.156,0.422
2007,0.405,0.251,0.344
2008,0.450,0.185,0.365
2009,0.311,0.241,0.448
2010,0.380,0.227,0.393
2011,0.367,0.178,0.456
2012,0.396,0.227,0.377
