year,new_fraction,chaperoned_fraction,established_fraction
1990,,,
1991,,,
1992,,,
1993,,,
1994,,,
1995,,,
1996,,,
1997,1.000,0.000,0.000
1998,0.883,0.055,0.062
1999,0.787,0.034,0.180
2000,0.798,0.117,0.085
2001,0.682,0.117,0.201
2002,0.697,0.096,0.207
2003,0.555,0.132,0.313
2004,0.460,0.119,0.421
2005,0.400,0.146,0.453
2006,0.340,0.146,0.515
2007,0.303,0.159,0.538
2008,0.248,0.143,0.609
2009,0.220,0.165,0.615
2010,0.183,0.152,0.665
2011,0.171,0.147,0.682
2012,0.141,0.156,0.703
