year,new_fraction,chaperoned_fraction,established_fraction
1990,,,
1991,,,
1992,,,
1993,,,
1994,,,
1995,,,
1996,,,
1997,0.847,0.069,0.084
1998,0.633,0.124,0.243
1999,0.531,0.154,0.315
2000,0.414,0.151,0.434
2001,0.409,0.161,0.431
2002,0.443,0.156,0.401
2003,0.339,0.173,0.487
2004,0.428,0.147,0.425
2005,0.327,0.171,0.502
2006,0.341,0.164,0.495
2007,0.349,0.127,0.524
2008,0.407,0.127,0.466
2009,0.280,0.178,0.542
2010,0.335,0.140,0.525
2011,0.322,0.141,0.538
2012,0.286,0.139,0.575
