year,new_fraction,chaperoned_fraction,established_fraction
1990,,,
1991,,,
1992,,,
1993,,,
1994,,,
1995,,,
1996,0.840,0.053,0.106
1997,0.642,0.118,0.240
1998,0.545,0.135,0.320
1999,0.494,0.125,0.381
2000,0.453,0.123,0.425
2001,0.390,0.157,0.453
2002,0.410,0.141,0.449
2003,0.419,0.158,0.423
2004,0.500,0.150,0.350
2005,0.375,0.195,0.430
2006,0.313,0.203,0.485
2007,0.350,0.241,0.409
2008,0.350,0.179,0.471
2009,0.361,0.232,0.407
2010,0.320,0.225,0.455
2011,0.318,0.252,0.430
2012,0.350,0.236,0.414
