year,new_fraction,chaperoned_fraction,established_fraction
1990,,,
1991,,,
1992,,,
1993,,,
1994,,,
1995,,,
1996,,,
1997,,,
1998,,,
1999,,,
2000,,,
2001,0.851,0.048,0.101
2002,0.664,0.068,0.267
2003,0.681,0.087,0.231
2004,0.656,0.134,0.211
2005,0.684,0.120,0.196
2006,0.668,0.102,0.230
2007,0.633,0.122,0.245
2008,0.590,0.087,0.322
2009,0.525,0.130,0.345
2010,0.604,0.112,0.284
2011,0.528,0.126,0.346
2012,0.525,0.124,0.350
