year,new_fraction,chaperoned_fraction,established_fraction
1990,0.833,0.000,0.167
1991,0.857,0.041,0.102
1992,0.757,0.162,0.081
1993,0.702,0.146,0.152
1994,0.641,0.175,0.184
1995,0.625,0.219,0.156
1996,0.692,0.137,0.171
1997,0.594,0.203,0.203
1998,0.575,0.171,0.254
1999,0.449,0.219,0.332
2000,0.443,0.187,0.370
2001,0.369,0.208,0.424
2002,0.361,0.219,0.421
2003,,,
2004,,,
2005,,,
2006,,,
2007,,,
2008,,,
2009,,,
2010,,,
2011,,,
2012,,,
