year,new_fraction,chaperoned_fraction,established_fraction
1990,,,
1991,,,
1992,,,
1993,,,
1994,,,
1995,,,
1996,0.840,0.040,0.120
1997,0.678,0.068,0.254
1998,0.562,0.156,0.281
1999,0.581,0.095,0.324
2000,0.495,0.161,0.344
2001,0.470,0.130,0.400
2002,0.541,0.118,0.341
2003,0.418,0.155,0.427
2004,0.333,0.195,0.472
2005,0.341,0.217,0.442
2006,0.323,0.226,0.451
2007,0.457,0.197,0.346
2008,0.357,0.250,0.393
2009,0.369,0.172,0.459
2010,0.303,0.197,0.500
2011,0.288,0.273,0.439
2012,0.321,0.214,0.464
