year,new_fraction,chaperoned_fraction,established_fraction
1990,,,
1991,,,
1992,,,
1993,,,
1994,,,
1995,,,
1996,,,
1997,0.915,0.017,0.068
1998,0.688,0.047,0.266
1999,0.588,0.059,0.353
2000,0.661,0.065,0.274
2001,0.696,0.058,0.246
2002,0.667,0.083,0.250
2003,0.659,0.114,0.227
2004,0.604,0.104,0.292
2005,0.604,0.151,0.245
2006,0.600,0.110,0.290
2007,0.463,0.158,0.379
2008,0.633,0.070,0.297
2009,0.508,0.106,0.386
2010,0.547,0.146,0.307
2011,0.497,0.111,0.392
2012,0.486,0.082,0.432
