year,c,C,C_alphabet
1990,,,
1991,,,
1992,,,
1993,,,
1994,,,
1995,,,
1996,,,
1997,0.035,0.481,0.313
1998,0.086,0.594,0.374
1999,0.035,0.271,0.523
2000,0.226,0.703,0.688
2001,0.302,0.959,0.646
2002,0.290,0.937,0.968
2003,0.220,0.780,0.281
2004,0.357,1.170,0.578
2005,0.171,0.738,0.658
2006,0.322,0.937,0.953
2007,0.281,0.840,0.269
2008,0.426,1.268,0.447
2009,0.429,1.222,0.312
2010,0.295,1.030,0.329
2011,0.376,1.016,0.572
2012,0.356,0.990,0.586
