year,c,C,C_alphabet
1990,,,
1991,,,
1992,,,
1993,,,
1994,,,
1995,0.067,1.384,0.000
1996,0.115,0.760,0.644
1997,0.165,0.759,0.329
1998,0.258,1.053,0.430
1999,0.247,1.511,0.466
2000,0.178,0.832,0.524
2001,0.269,1.120,0.491
2002,0.350,1.149,0.540
2003,0.362,1.148,0.465
2004,0.427,1.035,0.397
2005,0.500,1.190,0.492
2006,0.412,1.145,0.440
2007,0.486,1.185,0.603
2008,0.507,1.214,0.670
2009,0.731,1.794,0.605
2010,0.600,1.384,0.513
2011,0.932,2.100,0.596
2012,0.693,1.535,0.583
