year,new_fraction,chaperoned_fraction,established_fraction
1990,,,
1991,,,
1992,,,
1993,,,
1994,,,
1995,,,
1996,,,
1997,1.000,0.000,0.000
1998,0.783,0.036,0.181
1999,0.683,0.065,0.252
2000,0.633,0.090,0.277
2001,0.492,0.140,0.368
2002,0.569,0.132,0.299
2003,0.579,0.105,0.317
2004,0.528,0.114,0.358
2005,0.451,0.145,0.403
2006,0.392,0.140,0.468
2007,0.374,0.138,0.488
2008,0.327,0.157,0.515
2009,0.328,0.170,0.501
2010,0.313,0.165,0.522
2011,0.290,0.157,0.554
2012,0.279,0.183,0.538
