year,c,C,C_alphabet
1990,,,
1991,,,
1992,,,
1993,,,
1994,,,
1995,,,
1996,,,
1997,,,
1998,,,
1999,0.082,0.854,0.423
2000,0.194,1.103,0.352
2001,0.297,0.871,0.484
2002,0.245,0.727,0.330
2003,0.245,0.756,0.499
2004,0.333,0.945,0.453
2005,0.295,0.843,0.440
2006,0.423,1.172,0.518
2007,0.471,0.946,0.367
2008,0.323,0.823,0.472
2009,0.309,0.904,0.376
2010,0.540,1.224,0.383
2011,0.397,1.147,0.425
2012,0.522,1.335,0.440
