year,c,C,C_alphabet
1990,0.384,1.061,0.527
1991,0.450,0.871,0.700
1992,0.398,1.023,0.554
1993,0.440,1.095,0.638
1994,0.519,1.136,0.644
1995,0.631,1.301,0.409
1996,0.674,1.260,0.563
1997,0.583,1.104,0.547
1998,0.453,0.973,0.384
1999,0.823,1.511,0.513
2000,0.692,1.337,0.464
2001,0.701,1.294,0.364
2002,0.667,1.326,0.455
2003,,,
2004,,,
2005,,,
2006,,,
2007,,,
2008,,,
2009,,,
2010,,,
2011,,,
2012,,,
