year,c,C,C_alphabet
1990,,,
1991,0.000,nan,nan
1992,,,
1993,,,
1994,0.000,nan,nan
1995,0.037,0.546,0.268
1996,0.130,0.682,0.487
1997,0.141,0.774,0.461
1998,0.268,0.883,0.550
1999,0.157,0.541,0.250
2000,0.286,0.674,0.651
2001,0.216,0.660,0.301
2002,0.180,0.469,0.390
2003,0.167,0.657,0.394
2004,0.112,0.675,0.517
2005,0.093,0.558,0.432
2006,0.148,0.734,0.522
2007,0.188,0.696,0.612
2008,0.259,1.113,0.525
2009,0.255,0.728,0.466
2010,0.329,0.948,0.537
2011,0.123,0.612,0.338
2012,0.272,0.909,0.620
