year,c,C,C_alphabet
1990,,,
1991,,,
1992,,,
1993,,,
1994,0.094,0.437,0.546
1995,0.153,0.743,0.761
1996,0.146,0.465,0.442
1997,0.208,0.597,0.319
1998,0.212,0.499,0.588
1999,0.354,0.591,0.519
2000,0.182,0.273,0.188
2001,0.647,0.832,0.567
2002,0.372,0.566,0.664
2003,0.459,0.737,0.733
2004,0.361,0.411,0.407
2005,0.455,0.605,0.258
2006,0.429,0.506,0.382
2007,0.875,0.896,0.394
2008,0.250,0.705,0.426
2009,0.333,0.565,0.608
2010,0.327,0.593,0.530
2011,0.683,0.945,0.603
2012,0.485,0.792,0.255
