year,c,C,C_alphabet
1990,,,
1991,,,
1992,,,
1993,,,
1994,,,
1995,,,
1996,,,
1997,0.050,0.825,0.653
1998,0.100,0.563,0.298
1999,0.203,0.684,0.547
2000,0.228,0.673,0.489
2001,0.252,0.556,0.509
2002,0.178,0.455,0.371
2003,0.218,0.483,0.333
2004,0.315,0.698,0.472
2005,0.301,0.678,0.616
2006,0.244,0.519,0.336
2007,0.281,0.571,0.271
2008,0.287,0.601,0.348
2009,0.333,0.701,0.574
2010,0.435,0.717,0.541
2011,0.333,0.639,0.491
2012,0.349,0.655,0.312
