year,c,C,C_alphabet
1990,,,
1991,,,
1992,,,
1993,,,
1994,,,
1995,,,
1996,,,
1997,0.081,0.662,0.369
1998,0.197,0.579,0.453
1999,0.289,0.616,0.430
2000,0.365,0.526,0.282
2001,0.393,0.595,0.329
2002,0.352,0.641,0.460
2003,0.511,0.667,0.385
2004,0.343,0.577,0.418
2005,0.523,0.628,0.529
2006,0.482,0.735,0.414
2007,0.364,0.612,0.393
2008,0.312,0.554,0.372
2009,0.633,0.835,0.659
2010,0.419,0.596,0.361
2011,0.438,0.634,0.362
2012,0.486,0.639,0.467
